"revenue","outcalls","incalls","months","eqpdays","webcap","marryyes","travel","pcown","creditcd","retcalls","churndep"
13.12,6.67,1.0,33.0,199.0,"1","1","0","0","1",0.0,"0"
44.55,65.67,33.0,11.0,34.0,"1","0","0","0","1",0.0,"0"
45.89,11.33,2.33,35.0,188.0,"1","0","0","0","1",0.0,"0"
47.3,41.0,12.67,19.0,52.0,"1","1","0","0","1",0.0,"0"
59.37,0.0,0.0,29.0,104.0,"1","1","0","0","1",0.0,"0"
39.47,14.0,20.33,23.0,125.0,"1","0","0","0","1",0.0,"0"
101.15,27.33,0.67,34.0,112.0,"1","1","0","0","1",0.0,"0"
63.26,41.0,45.0,17.0,9.0,"1","0","0","0","0",0.0,"0"
61.23,22.67,7.0,24.0,71.0,"1","0","0","1","1",0.0,"0"
93.6,64.0,17.0,21.0,35.0,"1","0","0","1","1",0.0,"0"
106.38,54.67,18.0,29.0,107.0,"1","0","0","1","1",0.0,"0"
30.24,0.0,0.0,21.0,52.0,"1","1","1","1","1",0.0,"0"
36.5,9.67,2.67,23.0,74.0,"1","0","0","0","1",0.0,"0"
39.81,11.33,5.33,30.0,151.0,"1","1","0","0","1",0.0,"0"
53.95,12.67,1.0,24.0,60.0,"1","0","0","1","1",0.0,"0"
33.6,0.0,0.0,52.0,369.0,"1","1","0","1","1",0.0,"0"
200.9,110.33,57.0,33.0,163.0,"1","0","0","0","1",0.0,"0"
54.04,62.67,35.0,19.0,8.0,"1","0","0","0","0",0.0,"0"
88.98,0.0,0.0,38.0,163.0,"1","1","0","0","1",0.0,"0"
60.24,10.0,0.0,32.0,132.0,"1","0","1","1","1",0.0,"0"
54.68,25.33,44.0,11.0,54.0,"1","0","0","0","1",0.0,"0"
54.11,29.67,10.33,19.0,35.0,"1","0","0","0","1",0.0,"0"
59.65,2.67,0.0,23.0,39.0,"1","0","0","0","1",0.0,"0"
49.99,63.0,20.67,23.0,112.0,"1","1","0","1","1",0.0,"0"
58.57,75.67,11.33,33.0,75.0,"1","0","0","0","0",0.0,"0"
43.23,20.67,0.0,33.0,57.0,"1","0","0","0","0",0.0,"0"
87.3,91.67,25.33,20.0,54.0,"1","1","1","1","1",0.0,"0"
51.29,134.33,80.67,8.0,137.0,"1","1","1","0","1",0.0,"0"
23.86,7.0,3.0,23.0,86.0,"1","0","0","1","1",0.0,"0"
11.98,31.0,1.67,23.0,94.0,"1","1","0","0","1",0.0,"0"
74.52,21.33,3.33,35.0,155.0,"1","1","0","0","1",0.0,"0"
86.05,48.67,39.0,22.0,116.0,"1","1","0","0","1",0.0,"0"
129.09,48.0,48.67,21.0,88.0,"1","0","0","0","1",0.0,"0"
157.84,15.0,9.33,35.0,82.0,"1","1","0","0","1",0.0,"0"
35.06,5.33,4.67,39.0,140.0,"1","0","0","0","0",0.0,"0"
120.93,56.33,26.0,31.0,131.0,"1","0","0","0","1",0.0,"0"
89.84,126.33,45.67,13.0,38.0,"1","1","0","0","1",0.0,"0"
90.04,199.33,105.33,31.0,303.0,"1","0","0","0","0",0.0,"0"
85.01,62.67,33.67,17.0,48.0,"1","0","0","1","1",0.0,"0"
111.28,60.67,14.33,30.0,95.0,"1","0","0","0","1",0.0,"0"
31.57,2.0,0.0,22.0,55.0,"1","1","1","1","1",0.0,"0"
30.71,11.67,0.33,33.0,68.0,"1","0","0","0","0",0.0,"0"
29.23,2.0,0.0,24.0,78.0,"1","1","0","0","1",0.0,"0"
78.67,89.0,66.0,13.0,8.0,"1","0","0","0","0",0.0,"0"
60.94,16.0,9.0,41.0,247.0,"1","0","0","1","1",0.0,"0"
31.75,47.0,8.33,23.0,90.0,"1","0","0","0","1",0.0,"0"
63.03,48.67,23.33,27.0,143.0,"1","0","1","1","1",0.0,"0"
43.98,2.67,3.0,22.0,50.0,"1","1","0","0","1",0.0,"0"
41.23,48.0,35.33,8.0,6.0,"1","1","0","0","1",0.0,"0"
62.24,10.0,51.33,17.0,22.0,"1","0","0","0","0",0.0,"0"
108.27,80.33,44.0,25.0,135.0,"1","1","0","1","1",0.0,"0"
54.59,43.33,24.33,18.0,61.0,"1","1","0","1","1",0.0,"0"
59.85,51.67,34.33,14.0,44.0,"1","0","0","0","1",0.0,"0"
62.28,11.0,17.67,39.0,147.0,"1","0","0","0","0",0.0,"0"
38.68,2.33,2.0,21.0,41.0,"1","1","0","0","1",0.0,"0"
56.91,9.67,0.33,21.0,16.0,"1","0","0","0","1",0.0,"0"
49.46,7.67,6.0,23.0,62.0,"1","1","0","0","1",0.0,"0"
74.44,30.0,5.0,30.0,104.0,"1","1","0","0","1",0.0,"0"
95.98,33.33,7.0,34.0,128.0,"1","0","0","0","1",0.0,"0"
56.8,1.0,0.0,38.0,88.0,"1","0","0","0","0",0.0,"0"
122.01,137.0,85.0,15.0,37.0,"1","0","0","0","0",0.0,"0"
38.47,21.67,0.33,23.0,56.0,"1","1","0","0","1",0.0,"0"
45.04,28.33,1.0,21.0,30.0,"1","0","0","0","1",0.0,"0"
52.99,0.0,0.0,23.0,39.0,"1","0","0","0","1",0.0,"0"
34.85,6.33,0.33,24.0,70.0,"1","1","0","0","1",0.0,"0"
33.67,31.33,7.33,20.0,51.0,"1","1","0","1","1",0.0,"0"
39.99,44.33,17.67,24.0,117.0,"1","0","0","1","1",0.0,"0"
35.75,59.0,19.0,31.0,5.0,"0","1","0","0","1",0.0,"0"
54.23,11.0,0.0,25.0,58.0,"1","1","1","1","1",0.0,"0"
51.24,98.67,10.33,37.0,217.0,"1","1","0","1","1",0.0,"0"
51.24,23.0,0.33,49.0,311.0,"1","1","0","0","1",0.0,"0"
30.26,18.67,13.33,21.0,83.0,"1","1","0","0","1",0.0,"0"
51.18,33.33,8.67,19.0,25.0,"1","0","0","0","1",0.0,"0"
34.28,25.0,9.33,24.0,97.0,"1","1","1","0","1",0.0,"0"
87.23,142.0,59.33,23.0,181.0,"1","0","0","0","1",0.0,"0"
47.02,10.33,2.67,19.0,11.0,"1","1","0","0","1",0.0,"0"
32.49,5.33,2.33,20.0,36.0,"1","0","0","1","1",0.0,"0"
82.58,24.33,2.33,46.0,251.0,"1","0","0","0","1",0.0,"0"
79.11,82.0,12.0,24.0,56.0,"1","1","0","0","1",0.0,"0"
233.21,146.33,61.67,37.0,174.0,"1","0","0","0","1",0.0,"0"
50.58,33.33,0.67,21.0,21.0,"1","1","0","1","1",0.0,"0"
139.99,1.67,2.0,31.0,31.0,"1","0","0","0","1",0.0,"0"
96.34,249.0,103.0,7.0,34.0,"1","0","0","0","0",0.0,"0"
39.36,17.33,1.33,19.0,14.0,"1","1","0","0","1",0.0,"0"
95.09,115.33,92.33,16.0,96.0,"1","0","0","0","0",0.0,"0"
73.23,28.67,47.0,17.0,95.0,"1","1","0","0","1",0.0,"0"
64.95,114.67,37.67,11.0,13.0,"1","0","0","0","1",0.0,"0"
49.99,0.0,0.0,20.0,8.0,"1","1","0","0","1",0.0,"0"
78.21,128.67,60.0,24.0,201.0,"1","1","0","0","1",0.0,"0"
103.81,122.0,22.33,20.0,17.0,"1","0","0","1","1",0.0,"0"
34.42,13.0,2.33,18.0,11.0,"1","0","0","0","1",0.0,"0"
107.22,213.33,97.67,16.0,98.0,"1","0","0","0","0",0.0,"0"
44.66,11.67,0.33,19.0,4.0,"1","1","0","0","1",0.0,"0"
74.39,70.67,54.67,6.0,2.0,"1","0","0","0","1",0.0,"0"
51.33,41.67,21.0,15.0,18.0,"1","0","0","0","1",0.0,"0"
13.6,24.67,28.33,14.0,71.0,"1","0","0","0","1",0.0,"0"
37.53,30.33,7.67,22.0,65.0,"1","0","0","0","1",0.0,"0"
12.3,28.33,13.33,26.0,151.0,"1","1","0","1","1",0.0,"0"
35.62,20.0,9.67,27.0,22.0,"1","0","0","0","0",0.0,"0"
60.63,11.33,1.67,32.0,125.0,"1","1","0","1","1",0.0,"0"
64.18,66.33,27.0,18.0,53.0,"1","0","0","1","1",0.0,"0"
35.86,35.0,32.33,29.0,214.0,"1","1","0","0","1",0.0,"0"
30.0,11.0,4.33,42.0,270.0,"1","1","0","0","1",0.0,"0"
38.82,12.67,3.33,28.0,112.0,"1","0","0","0","1",0.0,"0"
58.75,68.33,48.67,23.0,176.0,"1","1","0","0","1",0.0,"0"
117.31,75.33,56.67,14.0,43.0,"1","1","0","0","1",0.0,"0"
38.72,16.0,0.67,19.0,10.0,"1","1","0","0","1",0.0,"0"
85.79,30.0,2.0,34.0,118.0,"1","0","0","0","1",0.0,"0"
60.07,8.0,0.0,29.0,88.0,"1","1","0","0","1",0.0,"0"
75.8,84.67,1.67,32.0,4.0,"1","0","0","0","0",0.0,"0"
41.74,8.67,3.67,35.0,181.0,"1","0","0","1","1",0.0,"0"
36.47,8.33,5.0,35.0,88.0,"1","0","0","0","0",0.0,"0"
34.99,27.67,8.67,45.0,307.0,"1","0","0","1","1",0.0,"0"
57.47,110.33,80.33,9.0,127.0,"1","1","0","1","1",0.0,"0"
47.22,11.0,0.0,23.0,39.0,"1","1","0","0","1",0.0,"0"
35.49,29.67,4.33,45.0,293.0,"1","0","0","0","1",0.0,"0"
63.06,1.67,0.0,30.0,94.0,"1","1","0","0","1",0.0,"0"
135.67,64.67,12.0,27.0,20.0,"1","0","1","0","1",0.0,"0"
74.07,1.67,1.0,23.0,12.0,"1","0","0","0","1",0.0,"0"
53.52,37.0,54.67,19.0,156.0,"1","0","0","0","1",0.0,"0"
84.9,68.33,23.67,18.0,17.0,"1","0","0","0","1",0.0,"0"
18.84,0.0,0.0,29.0,131.0,"1","1","0","0","1",0.0,"0"
82.98,18.0,0.33,34.0,114.0,"1","1","0","0","1",0.0,"0"
32.49,4.67,14.0,24.0,4.0,"1","0","0","0","0",0.0,"0"
64.93,12.33,1.67,27.0,65.0,"1","1","0","0","1",0.0,"0"
62.22,56.67,14.33,34.0,179.0,"1","1","0","0","1",0.0,"0"
40.87,17.0,3.33,21.0,34.0,"1","0","0","0","1",0.0,"0"
31.14,20.0,14.0,21.0,77.0,"1","0","0","0","1",0.0,"0"
66.21,23.0,21.67,31.0,63.0,"1","0","0","0","0",0.0,"0"
39.31,1.0,1.67,28.0,103.0,"1","0","0","0","1",0.0,"0"
120.04,154.67,51.0,45.0,341.0,"1","1","0","0","1",0.0,"0"
61.62,2.0,0.0,35.0,43.0,"1","0","0","0","0",0.0,"0"
13.5,27.67,11.0,17.0,45.0,"1","1","0","0","1",0.0,"0"
82.68,73.33,0.0,33.0,102.0,"1","0","0","0","1",0.0,"0"
52.28,16.67,2.33,30.0,111.0,"1","0","0","0","1",0.0,"0"
50.16,8.0,1.67,32.0,132.0,"1","1","1","0","1",0.0,"0"
68.15,13.33,2.0,33.0,21.0,"1","0","0","0","0",0.0,"0"
39.71,2.67,1.0,40.0,224.0,"1","1","0","0","1",0.0,"0"
62.67,24.33,2.67,21.0,7.0,"1","1","0","0","1",0.0,"0"
38.63,86.0,20.33,16.0,35.0,"1","1","1","1","1",0.0,"0"
229.96,61.67,3.33,41.0,34.0,"1","1","0","1","1",0.0,"0"
22.46,22.67,6.67,22.0,73.0,"1","1","0","1","1",0.0,"0"
60.91,45.0,25.67,31.0,182.0,"1","0","0","0","1",0.0,"0"
45.24,11.0,2.0,31.0,127.0,"1","0","0","0","1",0.0,"0"
46.89,53.67,23.67,29.0,170.0,"1","0","0","0","1",0.0,"0"
94.16,185.33,59.67,21.0,145.0,"1","0","0","1","1",0.0,"0"
29.17,13.33,3.67,23.0,66.0,"1","0","0","0","1",0.0,"0"
54.74,35.0,10.67,25.0,80.0,"1","1","0","0","1",0.0,"0"
75.73,22.67,22.0,18.0,19.0,"1","0","0","0","1",0.0,"0"
127.93,12.0,0.0,47.0,93.0,"1","0","0","0","0",0.0,"0"
160.76,149.33,14.33,32.0,48.0,"1","0","0","0","1",0.0,"0"
80.35,99.67,57.33,31.0,153.0,"1","0","0","0","0",0.0,"0"
30.72,3.33,1.67,19.0,16.0,"1","0","0","0","1",0.0,"0"
32.61,11.0,8.0,24.0,85.0,"1","1","1","1","1",0.0,"0"
16.71,26.33,4.0,21.0,59.0,"1","0","0","0","1",0.0,"0"
44.31,10.67,0.67,33.0,143.0,"1","1","0","0","1",0.0,"0"
111.51,48.33,18.67,26.0,52.0,"1","0","0","0","1",0.0,"0"
121.61,83.0,46.0,29.0,155.0,"1","0","0","0","1",0.0,"0"
32.34,1.33,0.0,34.0,164.0,"1","0","0","0","1",0.0,"0"
77.24,39.67,9.0,30.0,101.0,"1","0","0","1","1",0.0,"0"
40.34,81.0,51.67,33.0,302.0,"1","0","0","0","1",0.0,"0"
44.9,14.67,5.0,30.0,21.0,"1","0","0","0","0",0.0,"0"
42.26,0.0,0.0,29.0,101.0,"1","1","0","0","1",0.0,"0"
70.37,76.33,17.33,18.0,9.0,"1","0","0","0","1",0.0,"0"
37.0,53.0,16.33,26.0,125.0,"1","0","1","0","1",0.0,"0"
50.53,14.0,5.33,49.0,315.0,"1","1","1","1","1",0.0,"0"
51.23,43.67,29.33,37.0,160.0,"1","0","0","0","0",0.0,"0"
54.43,92.67,18.0,26.0,8.0,"1","0","0","0","0",0.0,"0"
170.85,192.33,64.33,44.0,311.0,"1","0","0","0","1",0.0,"0"
60.09,16.0,3.67,22.0,19.0,"1","0","0","0","1",0.0,"0"
82.49,99.33,45.33,16.0,59.0,"1","1","0","1","1",0.0,"0"
54.99,48.0,15.33,20.0,39.0,"1","0","0","0","1",0.0,"0"
98.18,36.33,13.33,23.0,17.0,"1","0","0","0","1",0.0,"0"
53.3,22.0,0.0,25.0,46.0,"1","1","0","0","1",0.0,"0"
64.43,36.67,6.33,23.0,32.0,"1","0","0","0","1",0.0,"0"
54.86,40.0,24.0,20.0,65.0,"1","1","0","0","1",0.0,"0"
37.0,5.33,9.0,37.0,215.0,"1","1","0","1","1",0.0,"0"
67.38,23.67,1.33,30.0,86.0,"1","1","0","0","1",0.0,"0"
71.06,124.0,83.67,15.0,74.0,"1","0","0","0","0",0.0,"0"
46.2,78.67,40.0,23.0,154.0,"1","1","0","0","1",0.0,"0"
41.89,31.0,0.0,37.0,182.0,"1","1","0","0","1",0.0,"0"
63.07,49.0,38.67,14.0,38.0,"1","1","0","0","1",0.0,"0"
236.02,122.33,24.0,47.0,147.0,"1","1","0","0","1",0.0,"0"
56.49,16.67,7.67,38.0,6.0,"0","1","0","1","1",0.0,"0"
40.79,19.0,17.0,26.0,120.0,"1","0","0","0","1",0.0,"0"
37.65,6.67,3.0,24.0,60.0,"1","1","0","0","1",0.0,"0"
44.54,21.33,9.33,44.0,279.0,"1","0","1","0","1",0.0,"0"
194.19,134.0,75.33,23.0,99.0,"1","0","0","0","1",0.0,"0"
35.73,46.33,18.67,47.0,348.0,"1","1","0","0","1",0.0,"0"
15.57,0.67,0.67,52.0,367.0,"1","0","0","0","1",0.0,"0"
29.99,3.0,4.67,29.0,125.0,"1","1","0","1","1",0.0,"0"
69.42,18.33,4.67,29.0,82.0,"1","0","0","0","1",0.0,"0"
34.2,7.33,4.33,23.0,57.0,"1","1","0","0","1",0.0,"0"
71.49,117.67,32.0,22.0,90.0,"1","1","0","1","1",0.0,"0"
54.99,68.67,27.67,32.0,198.0,"1","1","0","0","1",0.0,"0"
53.77,40.33,14.67,32.0,57.0,"1","0","0","0","0",0.0,"0"
91.34,94.33,27.67,35.0,189.0,"1","0","0","0","1",0.0,"0"
45.18,16.0,2.67,48.0,298.0,"1","1","1","0","1",0.0,"0"
28.68,0.0,0.0,40.0,122.0,"1","0","0","0","0",0.0,"0"
126.21,20.0,1.0,49.0,112.0,"1","0","0","0","0",0.0,"0"
152.41,152.0,36.33,23.0,24.0,"1","0","0","0","1",0.0,"0"
34.74,27.33,1.33,35.0,170.0,"1","0","0","0","1",0.0,"0"
50.24,23.0,0.33,36.0,160.0,"1","1","0","0","1",0.0,"0"
34.6,13.33,1.0,33.0,45.0,"1","0","0","0","0",0.0,"0"
66.72,3.67,0.33,23.0,7.0,"1","1","0","0","1",0.0,"0"
86.55,30.67,24.33,35.0,80.0,"1","0","0","0","0",0.0,"0"
49.99,67.33,10.0,32.0,45.0,"1","0","0","0","0",0.0,"0"
88.74,78.67,5.0,34.0,111.0,"1","1","0","0","1",0.0,"0"
57.62,23.33,21.67,19.0,40.0,"1","1","1","1","1",0.0,"0"
101.4,56.33,2.0,36.0,6.0,"1","0","0","0","0",0.0,"0"
106.16,232.0,83.0,17.0,50.0,"1","0","0","0","0",0.0,"0"
111.14,86.67,16.0,49.0,275.0,"1","0","0","0","1",0.0,"0"
76.79,95.67,26.33,30.0,44.0,"1","0","0","0","0",0.0,"0"
60.97,121.33,97.0,9.0,161.0,"1","0","0","0","1",0.0,"0"
30.0,8.33,0.0,26.0,76.0,"1","1","0","1","1",0.0,"0"
35.57,6.0,4.0,37.0,196.0,"1","1","0","0","1",0.0,"0"
17.28,11.67,1.67,30.0,136.0,"1","1","0","1","1",0.0,"0"
32.41,12.33,0.67,21.0,23.0,"1","1","0","1","1",0.0,"0"
61.48,0.67,1.0,36.0,45.0,"1","0","0","0","0",0.0,"0"
84.99,30.0,15.33,26.0,62.0,"1","0","0","0","1",0.0,"0"
22.47,7.67,2.0,42.0,255.0,"1","1","0","0","1",0.0,"0"
46.29,83.0,30.33,22.0,5.0,"1","0","0","0","0",0.0,"0"
20.22,41.0,17.0,27.0,44.0,"1","0","0","0","0",0.0,"0"
194.21,159.33,117.33,37.0,263.0,"1","0","0","0","0",0.0,"0"
111.93,10.67,0.0,30.0,26.0,"1","1","0","0","1",0.0,"0"
148.09,145.67,50.0,31.0,149.0,"1","1","0","0","1",0.0,"0"
70.11,11.33,0.0,29.0,61.0,"1","0","0","0","1",0.0,"0"
41.23,0.0,0.0,28.0,82.0,"1","0","0","0","1",0.0,"0"
132.54,42.0,22.0,37.0,40.0,"1","0","0","0","0",0.0,"0"
54.15,5.33,0.0,31.0,99.0,"1","0","0","0","1",0.0,"0"
24.94,4.0,1.67,26.0,84.0,"1","0","0","0","1",0.0,"0"
54.99,0.67,0.0,50.0,192.0,"1","0","0","0","0",0.0,"0"
30.26,15.0,1.0,48.0,304.0,"1","1","1","0","1",0.0,"0"
79.74,44.67,24.67,29.0,125.0,"1","0","0","0","1",0.0,"0"
38.34,91.67,34.0,36.0,271.0,"1","0","0","0","1",0.0,"0"
43.84,102.33,30.67,12.0,6.0,"1","0","0","0","1",0.0,"0"
48.39,11.0,0.67,21.0,3.0,"1","1","0","1","1",0.0,"0"
10.3,4.67,0.0,23.0,63.0,"1","1","0","1","1",0.0,"0"
138.7,67.67,33.0,32.0,14.0,"1","0","0","1","0",0.0,"0"
47.05,94.67,39.0,17.0,79.0,"1","0","0","0","1",0.0,"0"
88.59,8.33,9.0,40.0,181.0,"1","1","0","0","1",0.0,"0"
132.81,155.33,190.67,12.0,292.0,"1","0","0","0","0",0.0,"0"
35.15,2.0,2.67,33.0,147.0,"1","0","0","0","1",0.0,"0"
30.0,0.0,0.0,36.0,175.0,"1","1","1","1","1",0.0,"0"
100.74,54.0,15.0,35.0,133.0,"1","0","0","0","1",0.0,"0"
149.06,27.67,6.33,30.0,2.0,"1","0","0","1","1",0.0,"0"
110.11,43.33,76.0,41.0,370.0,"1","0","0","0","1",0.0,"0"
114.61,112.67,34.67,21.0,32.0,"1","0","0","0","1",0.0,"0"
161.49,249.67,131.67,8.0,38.0,"1","0","0","0","0",0.0,"0"
61.17,14.0,6.0,33.0,127.0,"1","1","0","0","1",0.0,"0"
14.78,52.33,13.67,20.0,66.0,"1","1","1","0","1",0.0,"0"
91.52,41.67,2.33,26.0,10.0,"1","0","0","0","1",0.0,"0"
31.14,27.33,50.0,21.0,66.0,"1","0","0","0","0",0.0,"0"
69.23,31.67,7.67,31.0,102.0,"1","0","0","0","1",0.0,"0"
67.77,43.33,45.0,23.0,134.0,"1","1","0","0","1",0.0,"0"
113.49,89.0,52.0,38.0,261.0,"1","0","1","1","1",0.0,"0"
57.77,16.67,0.67,26.0,41.0,"1","1","0","1","1",0.0,"0"
54.98,61.0,18.33,24.0,77.0,"1","0","0","0","1",0.0,"0"
160.95,91.0,73.33,44.0,336.0,"1","0","0","0","1",0.0,"0"
30.09,7.0,0.0,21.0,17.0,"1","0","1","0","1",0.0,"0"
89.94,28.67,9.0,45.0,228.0,"1","1","0","0","1",0.0,"0"
80.76,67.67,55.33,10.0,16.0,"1","1","0","0","1",0.0,"0"
84.15,177.33,65.0,11.0,52.0,"1","0","0","0","1",0.0,"0"
83.8,223.67,117.67,10.0,202.0,"1","0","0","0","1",0.0,"0"
80.56,38.33,27.0,35.0,189.0,"1","0","0","0","1",0.0,"0"
87.71,34.0,95.33,19.0,223.0,"1","0","0","0","1",0.0,"0"
20.24,0.0,0.0,39.0,111.0,"1","0","0","0","0",0.0,"0"
53.47,53.0,22.33,16.0,7.0,"1","1","0","0","1",0.0,"0"
30.31,1.0,0.0,29.0,99.0,"1","0","0","1","1",0.0,"0"
31.54,0.0,0.0,22.0,25.0,"1","1","0","0","1",0.0,"0"
25.2,9.33,1.67,20.0,16.0,"1","0","0","0","1",0.0,"0"
43.48,8.0,1.33,26.0,57.0,"1","1","0","1","1",0.0,"0"
41.8,4.33,0.0,27.0,65.0,"1","0","0","1","1",0.0,"0"
60.46,4.67,1.0,23.0,6.0,"1","0","0","1","1",0.0,"0"
34.99,24.0,38.67,36.0,283.0,"1","0","0","0","1",0.0,"0"
36.17,6.0,1.0,41.0,219.0,"1","1","0","0","1",0.0,"0"
195.57,124.0,55.33,36.0,56.0,"1","0","0","0","0",0.0,"0"
133.52,83.0,33.67,37.0,68.0,"1","0","0","0","0",0.0,"0"
63.34,26.67,12.33,23.0,37.0,"1","1","0","0","1",0.0,"0"
68.44,97.33,47.33,21.0,117.0,"1","1","0","1","1",0.0,"0"
30.19,22.0,1.67,25.0,61.0,"1","1","0","1","1",0.0,"0"
51.76,0.0,0.0,32.0,105.0,"1","0","0","0","1",0.0,"0"
77.09,77.33,70.0,15.0,114.0,"1","0","0","0","1",0.0,"0"
31.24,14.67,12.33,19.0,30.0,"1","0","0","0","1",0.0,"0"
145.26,54.67,48.0,40.0,232.0,"1","0","0","0","1",0.0,"0"
35.24,11.0,0.33,38.0,186.0,"1","1","0","0","1",0.0,"0"
84.39,76.67,88.33,8.0,89.0,"1","1","0","1","1",0.0,"0"
42.05,22.0,3.67,28.0,85.0,"1","1","0","1","1",0.0,"0"
88.08,19.67,2.33,34.0,93.0,"1","1","0","1","1",0.0,"0"
57.15,11.33,0.0,27.0,47.0,"1","0","0","0","1",0.0,"0"
93.28,180.67,54.0,33.0,234.0,"1","0","0","0","1",0.0,"0"
88.37,14.33,75.67,22.0,191.0,"1","1","0","0","1",0.0,"0"
79.84,74.0,31.67,21.0,56.0,"1","0","0","0","1",0.0,"0"
53.06,44.67,24.0,22.0,72.0,"1","1","0","0","1",0.0,"0"
51.25,72.0,50.33,25.0,82.0,"1","0","0","0","0",0.0,"0"
85.4,59.33,10.0,36.0,139.0,"1","1","1","1","1",0.0,"0"
75.53,0.0,0.0,25.0,5.0,"1","0","0","0","1",0.0,"0"
59.81,13.67,0.0,40.0,177.0,"1","1","0","1","1",0.0,"0"
30.25,5.0,0.0,27.0,74.0,"1","1","0","0","1",0.0,"0"
94.79,249.33,81.33,13.0,3.0,"1","0","0","0","0",0.0,"0"
109.43,51.0,68.0,20.0,19.0,"1","0","0","0","0",0.0,"0"
75.73,21.33,7.0,31.0,87.0,"1","0","0","0","1",0.0,"0"
91.7,70.33,29.67,33.0,159.0,"1","0","0","1","1",0.0,"0"
44.71,4.0,0.0,25.0,37.0,"1","1","0","0","1",0.0,"0"
89.99,192.0,120.0,7.0,63.0,"1","0","0","0","0",0.0,"0"
56.04,1.33,0.0,32.0,97.0,"1","1","0","1","1",0.0,"0"
40.58,16.33,4.67,33.0,35.0,"1","0","0","0","0",0.0,"0"
16.97,30.33,2.67,19.0,12.0,"1","1","1","1","1",0.0,"0"
44.04,3.0,0.0,24.0,26.0,"1","0","0","0","1",0.0,"0"
78.25,62.33,10.0,41.0,195.0,"1","0","0","0","1",0.0,"0"
48.05,35.33,11.67,25.0,67.0,"1","0","0","0","1",0.0,"0"
10.71,49.0,10.67,16.0,11.0,"1","0","0","0","1",0.0,"0"
79.25,77.0,101.0,8.0,128.0,"1","0","0","0","1",0.0,"0"
43.72,3.0,2.33,39.0,85.0,"1","0","0","0","0",0.0,"0"
88.71,99.67,81.33,37.0,255.0,"1","0","0","0","0",0.0,"0"
70.1,39.0,1.0,27.0,30.0,"1","1","0","1","1",0.0,"0"
87.12,27.33,9.0,33.0,98.0,"1","1","0","0","1",0.0,"0"
12.5,0.0,0.0,26.0,79.0,"1","1","1","1","1",0.0,"0"
38.39,15.0,21.0,25.0,104.0,"1","0","0","0","1",0.0,"0"
30.61,3.33,0.0,32.0,121.0,"1","0","0","1","1",0.0,"0"
72.74,11.33,0.33,29.0,45.0,"1","0","0","0","1",0.0,"0"
98.81,126.33,99.0,22.0,141.0,"1","0","0","0","0",0.0,"0"
72.56,21.33,23.0,19.0,10.0,"1","0","0","0","1",0.0,"0"
104.93,32.0,1.67,33.0,55.0,"1","1","0","1","1",0.0,"0"
74.29,39.33,8.0,24.0,14.0,"1","0","0","1","1",0.0,"0"
61.69,13.0,0.33,34.0,108.0,"1","1","0","1","1",0.0,"0"
50.69,33.33,0.67,39.0,70.0,"1","0","0","0","0",0.0,"0"
52.66,15.33,3.0,43.0,219.0,"1","0","0","0","1",0.0,"0"
115.07,13.0,11.67,29.0,32.0,"1","0","0","0","1",0.0,"0"
19.19,19.33,4.67,32.0,146.0,"1","0","0","0","1",0.0,"0"
10.0,12.67,12.33,34.0,200.0,"1","0","0","0","1",0.0,"0"
38.7,1.33,0.0,31.0,100.0,"1","0","0","0","1",0.0,"0"
86.85,54.0,18.33,22.0,10.0,"1","0","0","0","1",0.0,"0"
62.92,51.67,80.67,18.0,184.0,"1","1","0","1","1",0.0,"0"
52.4,4.33,0.0,23.0,2.0,"1","0","0","0","1",0.0,"0"
83.74,8.0,10.33,36.0,134.0,"1","0","0","0","1",0.0,"0"
51.19,44.67,20.33,17.0,2.0,"1","0","0","0","1",0.0,"0"
81.44,60.33,42.0,39.0,160.0,"1","0","0","0","0",0.0,"0"
65.01,12.33,5.67,31.0,87.0,"1","1","0","0","1",0.0,"0"
78.78,24.33,21.67,32.0,131.0,"1","0","0","0","1",0.0,"0"
173.85,99.33,20.67,39.0,97.0,"1","0","0","0","1",0.0,"0"
223.41,268.33,155.0,10.0,48.0,"1","0","0","0","0",0.0,"0"
101.64,114.0,85.0,9.0,60.0,"1","0","0","0","1",0.0,"0"
36.41,45.67,15.0,17.0,1.0,"1","0","0","0","1",0.0,"0"
66.48,20.0,0.0,29.0,47.0,"1","0","0","0","1",0.0,"0"
127.48,58.0,18.0,37.0,118.0,"1","1","1","1","1",0.0,"0"
91.36,0.0,0.0,28.0,9.0,"1","0","1","1","1",0.0,"0"
83.4,39.0,6.33,26.0,16.0,"1","0","0","0","1",0.0,"0"
74.69,49.67,10.0,25.0,26.0,"1","1","0","1","1",0.0,"0"
65.47,61.67,18.33,35.0,62.0,"1","0","0","0","0",0.0,"0"
76.49,11.67,13.0,23.0,12.0,"1","1","1","1","1",0.0,"0"
110.57,39.67,33.0,38.0,88.0,"1","0","0","0","0",0.0,"0"
31.73,2.33,0.67,24.0,33.0,"1","1","0","0","1",0.0,"0"
37.84,30.67,14.33,19.0,16.0,"1","0","0","0","1",0.0,"0"
17.15,0.0,0.33,39.0,203.0,"1","0","0","0","1",0.0,"0"
32.17,8.67,3.67,26.0,62.0,"1","1","0","0","1",0.0,"0"
36.83,18.33,9.0,23.0,42.0,"1","0","1","0","1",0.0,"0"
